check_id,engine,category,priority,title,scope,cost,pass,source,min_version,max_version,run_on,requires,platform_skip,platform_priority,fix_effort,fix_risk,condition,thresholds,reads,ref,docs_url,status,since,superseded_by,threshold_changed
MY-IDX-003,"mysql,mariadb",IDX,50,Redundant or duplicate indexes,index,1,fast,sql,,,any,,,,S,low,"An index is a leftmost prefix of, or identical to, another index.",,"sys.schema_redundant_indexes, or an information_schema.STATISTICS self-join where sys is absent",reference/checks-mysql.md#my-idx-003,https://dev.mysql.com/doc/refman/8.4/en/sys-schema-redundant-indexes.html,active,0.1.0,,
MY-IDX-004,"mysql,mariadb",IDX,50,Large table with heavy full table scans,relation,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,A table >= 1 GB has >= 10 M rows read without an index.,scan_table_bytes=1073741824;rows_full_scanned=10000000,"sys.schema_tables_with_full_table_scans (object_schema, object_name, rows_full_scanned), information_schema.TABLES for size",reference/checks-mysql.md#my-idx-004,https://dev.mysql.com/doc/refman/8.4/en/sys-schema-tables-with-full-table-scans.html,active,0.1.0,,
MY-LOCK-002,"mysql,mariadb",LOCK,50,Transaction waiting on a row lock for over 30 seconds,session,0,fast,sql,,,any,PROCESS,,,S,low,A transaction has waited >= 30 s and < 300 s for a row lock.,lock_wait_warn_seconds=30;lock_wait_critical_seconds=300,"information_schema.INNODB_TRX, PROCESSLIST",reference/checks-mysql.md#my-lock-002,https://dev.mysql.com/doc/refman/8.4/en/innodb-locking.html,active,0.1.0,,
MY-LOCK-005,"mysql,mariadb",LOCK,50,Idle transaction holding locks for over 5 minutes,session,0,fast,sql,,,any,PROCESS,,,S,low,An idle transaction has held row locks >= 5 min and < 1 h.,idle_txn_warn_seconds=300;idle_txn_critical_seconds=3600,information_schema.INNODB_TRX joined to PROCESSLIST,reference/checks-mysql.md#my-lock-005,https://dev.mysql.com/doc/refman/8.4/en/innodb-locking.html,active,0.1.0,,
MY-LOCK-006,"mysql,mariadb",LOCK,50,Sessions waiting for a metadata lock,cluster,0,fast,sql,,,any,PROCESS,,,S,high,A session has waited >= 30 s for a table metadata lock.,mdl_wait_seconds=30,information_schema.PROCESSLIST (STATE = 'Waiting for table metadata lock'),reference/checks-mysql.md#my-lock-006,https://dev.mysql.com/doc/refman/8.4/en/metadata-locking.html,active,0.1.0,,
MY-MEM-002,"mysql,mariadb",MEM,50,Buffer pool far smaller than the InnoDB working set,setting,1,fast,sql,,,any,,,,M,low,Buffer pool < 25% of InnoDB data and < 50% of RAM where RAM is known.,pool_to_data_ratio=0.25;pool_to_ram_ratio=0.50,"@@GLOBAL.innodb_buffer_pool_size, information_schema.TABLES, @dbt_ram_bytes",reference/checks-mysql.md#my-mem-002,https://dev.mysql.com/doc/refman/8.4/en/innodb-buffer-pool-resize.html,active,0.1.0,,
MY-MEM-007,"mysql,mariadb",MEM,50,Worst-case memory commitment exceeds host RAM,cluster,0,fast,sql,,,any,,,,M,med,"Worst-case memory commitment >= host RAM, or RAM unknown.",commitment_ratio=1.0,"@@GLOBAL.innodb_buffer_pool_size, innodb_log_buffer_size, key_buffer_size, max_connections, sort/join/read/read_rnd buffers, binlog_cache_size, thread_stack, tmp_table_size, @dbt_ram_bytes",reference/checks-mysql.md#my-mem-007,https://dev.mysql.com/doc/refman/8.4/en/memory-use.html,active,0.1.0,,
MY-MEM-011,"mysql,mariadb",MEM,50,Host is swapping,host,0,fast,os,,,any,os,rds;aurora;cloudsql;azure,,M,med,"Swap in use >= 1 GB, or non-zero swap-in/swap-out.",,,reference/checks-mysql.md#my-mem-011,https://dev.mysql.com/doc/refman/8.4/en/memory-use.html,active,0.1.0,,
MY-REPL-006,"mysql,mariadb",REPL,50,GTID not in use in a replicated topology,cluster,0,fast,sql,,,any,,,,L,med,Replication configured and GTID not in use.,,"@dbt_v_gtid_mode (MySQL), @dbt_repl_using_gtid (both), @dbt_v_gtid_strict_mode / @dbt_v_gtid_binlog_pos (MariaDB)",reference/checks-mysql.md#my-repl-006,https://dev.mysql.com/doc/refman/8.4/en/replication-gtids.html,active,0.1.0,,
MY-REPL-007,"mysql,mariadb",REPL,50,Statement-based binary logging,setting,0,fast,sql,,,any,,,,M,med,log_bin ON and binlog_format = STATEMENT.,,"@@GLOBAL.binlog_format, @@GLOBAL.log_bin",reference/checks-mysql.md#my-repl-007,https://dev.mysql.com/doc/refman/8.4/en/binary-log-formats.html,active,0.1.0,,
MY-REPL-008,"mysql,mariadb",REPL,50,Replication errors are being skipped,setting,0,fast,sql,,,any,,,,S,high,"skip_errors is set, or exec_mode is IDEMPOTENT.",,"@dbt_v_replica_skip_errors / @dbt_v_slave_skip_errors, @dbt_v_replica_exec_mode / @dbt_v_slave_exec_mode",reference/checks-mysql.md#my-repl-008,https://dev.mysql.com/doc/refman/8.4/en/replication-options-replica.html#sysvar_replica_skip_errors,active,0.1.0,,
MY-REPL-009,"mysql,mariadb",REPL,50,Semi-synchronous replication has fallen back to asynchronous,cluster,0,fast,sql,,,any,,,,M,med,Semi-sync enabled but its status variable reads OFF.,,"@dbt_v_rpl_semi_sync_source_enabled / @dbt_v_rpl_semi_sync_master_enabled, @dbt_s_rpl_semi_sync_source_status / @dbt_s_rpl_semi_sync_master_status, @dbt_s_rpl_semi_sync_*_no_tx",reference/checks-mysql.md#my-repl-009,https://dev.mysql.com/doc/refman/8.4/en/replication-semisync.html,active,0.1.0,,
MY-REPL-015,"mysql,mariadb",REPL,50,Replication filters configured,cluster,0,fast,sql,,,any,,,,M,med,Any replication filter is configured.,,"performance_schema.replication_applier_filters / replication_applier_global_filters (MySQL 8.0.1+); @dbt_v_replicate_* bundle variables (MariaDB, and MySQL where the performance_schema tables are unavailable)",reference/checks-mysql.md#my-repl-015,https://dev.mysql.com/doc/refman/8.4/en/replication-rules.html,active,0.1.0,,
MY-SCHEMA-004,"mysql,mariadb",SCHEMA,50,sql_mode is not strict,setting,0,fast,sql,,,any,,,,M,high,Global sql_mode lacks a STRICT mode or a zero-date restriction.,,@dbt_global_sql_mode (the GLOBAL value captured in 01_session.sql BEFORE this session changed its own sql_mode),reference/checks-mysql.md#my-schema-004,https://dev.mysql.com/doc/refman/8.4/en/sql-mode.html#sql-mode-strict,active,0.1.0,,
MY-SCHEMA-006,"mysql,mariadb",SCHEMA,50,AUTO_INCREMENT at or above 70 percent exhausted,relation,1,fast,sql,,,any,,,,L,high,AUTO_INCREMENT >= 70% and < 90% of the column type maximum.,autoinc_critical_ratio=0.90;autoinc_warn_ratio=0.70,"sys.schema_auto_increment_columns, with an information_schema fallback",reference/checks-mysql.md#my-schema-006,https://dev.mysql.com/doc/refman/8.4/en/example-auto-increment.html,active,0.1.0,,
MY-SCHEMA-007,"mysql,mariadb",SCHEMA,50,Integrity checks disabled globally,setting,0,fast,sql,,,any,,,,S,high,foreign_key_checks or unique_checks is OFF at global scope.,,"@@GLOBAL.foreign_key_checks, @@GLOBAL.unique_checks",reference/checks-mysql.md#my-schema-007,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_foreign_key_checks,active,0.1.0,,
MY-SCHEMA-013,"mysql,mariadb",SCHEMA,50,Shared InnoDB tablespace in use,relation,1,fast,sql,,,any,,,,L,high,"innodb_file_per_table OFF, or tables remain in the system tablespace.",,"@@GLOBAL.innodb_file_per_table, information_schema.INNODB_TABLES (MySQL 8.0) or information_schema.INNODB_SYS_TABLES (MySQL 5.7 / MariaDB)",reference/checks-mysql.md#my-schema-013,https://dev.mysql.com/doc/refman/8.4/en/innodb-file-per-table-tablespaces.html,active,0.1.0,,
MY-SEC-008,"mysql,mariadb",SEC,50,Application connections running as a privileged account,role,0,fast,sql,,,any,PROCESS;SELECT ON mysql.*,,,M,med,>= 5 concurrent non-local connections from a privileged account.,privileged_conn_count=5,information_schema.PROCESSLIST joined to the normalised account source,reference/checks-mysql.md#my-sec-008,https://dev.mysql.com/doc/refman/8.4/en/privileges-provided.html,active,0.1.0,,
MY-UNDO-002,"mysql,mariadb",UNDO,50,InnoDB history list length elevated,cluster,0,fast,sql,,,any,,,,M,low,"InnoDB history list length >= 100,000 and < 1,000,000.",hll_elevated=100000;hll_critical=1000000,information_schema.INNODB_METRICS trx_rseg_history_len (via @dbt_hll),reference/checks-mysql.md#my-undo-002,https://dev.mysql.com/doc/refman/8.4/en/innodb-purge-configuration.html,active,0.1.0,,
MY-UNDO-003,"mysql,mariadb",UNDO,50,Undo tablespaces large,cluster,0,fast,sql,,,any,,,,M,med,"Undo storage >= 10 GB, or >= 2 GB with innodb_undo_log_truncate OFF.",undo_bytes=10737418240;undo_bytes_no_truncate=2147483648,"information_schema.FILES (MySQL 8.0, FILE_TYPE='UNDO LOG'); information_schema.INNODB_SYS_TABLESPACES (MariaDB, NAME LIKE 'innodb_undo%'); @@GLOBAL.innodb_undo_tablespaces, @@GLOBAL.innodb_undo_log_truncate",reference/checks-mysql.md#my-undo-003,https://dev.mysql.com/doc/refman/8.4/en/innodb-undo-tablespaces.html,active,0.1.0,,
MY-WAL-001,"mysql,mariadb",WAL,50,Redo log capacity below one hour of writes,setting,0,fast,sql,,,any,,,,M,med,Redo capacity holds less than one hour of the observed redo write rate.,redo_hours=1;min_write_rate_bytes_per_hour=10485760;small_capacity_bytes=104857600,"@dbt_v_innodb_redo_log_capacity (MySQL 8.0.30+), @dbt_v_innodb_log_file_size x @dbt_v_innodb_log_files_in_group (older MySQL, MariaDB), @dbt_s_innodb_os_log_written, @dbt_uptime_s",reference/checks-mysql.md#my-wal-001,https://dev.mysql.com/doc/refman/8.4/en/innodb-redo-log.html,active,0.1.0,,
MY-BAK-006,"mysql,mariadb",BAK,100,Binary log checksums off,setting,0,fast,sql,,,any,,,,S,low,binlog_checksum = NONE with log_bin ON.,,"@@GLOBAL.binlog_checksum, @@GLOBAL.master_verify_checksum equivalents",reference/checks-mysql.md#my-bak-006,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_binlog_checksum,active,0.1.0,,
MY-BAK-007,"mysql,mariadb",BAK,100,Managed-platform backups not verifiable from SQL,cluster,0,fast,derived,,,any,,,,S,low,A managed platform was fingerprinted.,,,reference/checks-mysql.md#my-bak-007,https://dev.mysql.com/doc/refman/8.4/en/backup-methods.html,active,0.1.0,,
MY-CAP-008,"mysql,mariadb",CAP,100,InnoDB temporary tablespace large,cluster,0,fast,sql,,,any,,,,M,med,The InnoDB temporary tablespace is >= 10 GB.,temp_tablespace_bytes=10737418240,"information_schema.FILES (MySQL 8.0, FILE_TYPE='TEMPORARY') or information_schema.INNODB_SYS_TABLESPACES (MariaDB, NAME='innodb_temporary'); @dbt_v_innodb_temp_data_file_path",reference/checks-mysql.md#my-cap-008,https://dev.mysql.com/doc/refman/8.4/en/innodb-temporary-tablespace.html,active,0.1.0,,
MY-CONN-004,"mysql,mariadb",CONN,100,Aborted connections high,cluster,0,fast,sql,,,any,,,,M,low,Aborted_connects or Aborted_clients >= 1% of Connections.,aborted_ratio=0.01;min_connections=10000,"@dbt_s_aborted_connects, @dbt_s_aborted_clients, @dbt_s_connections",reference/checks-mysql.md#my-conn-004,https://dev.mysql.com/doc/refman/8.4/en/communication-errors.html,active,0.1.0,,
MY-CONN-005,"mysql,mariadb",CONN,100,Host approaching the connect-error block threshold,host,0,fast,sql,,,any,SELECT ON performance_schema.*,,,S,low,A host has reached 50% of max_connect_errors.,connect_error_ratio=0.50,"performance_schema.host_cache (SUM_CONNECT_ERRORS), @@GLOBAL.max_connect_errors",reference/checks-mysql.md#my-conn-005,https://dev.mysql.com/doc/refman/8.4/en/host-cache.html,active,0.1.0,,
MY-CONN-007,"mysql,mariadb",CONN,100,Most connections are sleeping,cluster,0,fast,sql,,,any,PROCESS,,,M,low,">= 80% of >= 100 connections idle with wait_timeout >= 28,800 s.",sleep_ratio=0.80;min_conns=100;long_wait_timeout=28800,"information_schema.PROCESSLIST, @@GLOBAL.wait_timeout",reference/checks-mysql.md#my-conn-007,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_wait_timeout,active,0.1.0,,
MY-DUR-008,"mysql,mariadb",DUR,100,Replica not crash-safe,replica,0,fast,sql,,,any,,,,S,low,"Replica with relay_log_recovery OFF, or FILE-based position repositories.",,"@dbt_v_relay_log_recovery, @dbt_v_master_info_repository, @dbt_v_relay_log_info_repository, @dbt_is_replica",reference/checks-mysql.md#my-dur-008,https://dev.mysql.com/doc/refman/8.4/en/replica-logs.html,active,0.1.0,,
MY-IDX-005,"mysql,mariadb",IDX,100,Write-heavy table carrying many indexes,relation,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,med,A table with >= 10 indexes has taken >= 1 M row writes.,many_indexes=10;min_writes=1000000,"information_schema.STATISTICS (index count), sys.schema_table_statistics (rows_inserted + rows_updated + rows_deleted)",reference/checks-mysql.md#my-idx-005,https://dev.mysql.com/doc/refman/8.4/en/optimization-indexes.html,active,0.1.0,,
MY-IDX-006,"mysql,mariadb",IDX,100,Table fragmentation (DATA_FREE) high,relation,1,fast,sql,,,any,,,,L,med,DATA_FREE >= 30% of data plus index on a table >= 1 GB.,fragmented_table_bytes=1073741824;data_free_ratio=0.30,"information_schema.TABLES (DATA_FREE, DATA_LENGTH, INDEX_LENGTH), @@GLOBAL.innodb_file_per_table",reference/checks-mysql.md#my-idx-006,https://dev.mysql.com/doc/refman/8.4/en/optimize-table.html,active,0.1.0,,
MY-LOCK-009,"mysql,mariadb",LOCK,100,Query running for over 10 minutes,session,0,fast,sql,,,any,PROCESS,,,S,low,A non-replication query has run >= 600 s.,long_query_seconds=600,information_schema.PROCESSLIST,reference/checks-mysql.md#my-lock-009,https://dev.mysql.com/doc/refman/8.4/en/show-processlist.html,active,0.1.0,,
MY-MEM-003,"mysql,mariadb",MEM,100,Buffer pool over 80 percent of host RAM,setting,0,fast,sql,,,any,os,,,M,med,Buffer pool >= 80% of host RAM.,pool_ram_ceiling=0.80,"@@GLOBAL.innodb_buffer_pool_size, @dbt_ram_bytes",reference/checks-mysql.md#my-mem-003,https://dev.mysql.com/doc/refman/8.4/en/innodb-buffer-pool-resize.html,active,0.1.0,,
MY-MEM-004,"mysql,mariadb",MEM,100,Buffer pool read miss rate high,cluster,0,fast,sql,,,any,,,,M,low,Buffer pool miss rate >= 5% over >= 10 M read requests.,miss_ratio=0.05;min_read_requests=10000000,"@dbt_s_innodb_buffer_pool_reads, @dbt_s_innodb_buffer_pool_read_requests",reference/checks-mysql.md#my-mem-004,https://dev.mysql.com/doc/refman/8.4/en/innodb-buffer-pool.html,active,0.1.0,,
MY-MEM-005,"mysql,mariadb",MEM,100,Implicit temporary tables spilling to disk,cluster,0,fast,sql,,,any,,,,M,low,"Disk temp table ratio >= 25% and >= 1,000/hour.",disk_tmp_ratio=0.25;disk_tmp_per_hour=1000,"@dbt_s_created_tmp_tables, @dbt_s_created_tmp_disk_tables, @@GLOBAL.tmp_table_size, @@GLOBAL.max_heap_table_size, @dbt_v_temptable_max_ram",reference/checks-mysql.md#my-mem-005,https://dev.mysql.com/doc/refman/8.4/en/internal-temporary-tables.html,active,0.1.0,,
MY-MEM-006,"mysql,mariadb",MEM,100,Oversized per-session buffers,setting,0,fast,sql,,,any,,,,S,med,Any per-session buffer >= 8 MB globally.,session_buffer_bytes=8388608,"@@GLOBAL.sort_buffer_size, join_buffer_size, read_buffer_size, read_rnd_buffer_size",reference/checks-mysql.md#my-mem-006,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_sort_buffer_size,active,0.1.0,,
MY-MEM-008,"mysql,mariadb",MEM,100,"Table open cache too small, or open-file limit at risk",setting,0,fast,sql,,,any,,,,S,low,"Table cache overflows >= 1/min, Opened_tables >= 10/s, or open files >= 80% of the limit.",overflows_per_minute=1;opened_tables_per_second=10;open_files_ratio=0.80,"@dbt_s_table_open_cache_overflows, @dbt_s_opened_tables, @dbt_s_open_files, @@GLOBAL.table_open_cache, @@GLOBAL.open_files_limit, @dbt_v_table_definition_cache",reference/checks-mysql.md#my-mem-008,https://dev.mysql.com/doc/refman/8.4/en/table-cache.html,active,0.1.0,,
MY-QRY-001,"mysql,mariadb",QRY,100,performance_schema disabled,setting,0,fast,sql,,,any,,,,M,low,performance_schema = OFF.,,@@GLOBAL.performance_schema,reference/checks-mysql.md#my-qry-001,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-quick-start.html,active,0.1.0,,
MY-QRY-003,"mysql,mariadb",QRY,100,"Slow query log off, or its threshold at the default",setting,0,fast,sql,,,any,,,,S,low,"slow_query_log OFF, or long_query_time >= 10 s.",long_query_seconds=10;recommended_long_query_seconds=1,"@@GLOBAL.slow_query_log, @@GLOBAL.long_query_time, @dbt_v_log_slow_extra (MySQL 8.0.14+) / @dbt_v_log_slow_verbosity (MariaDB)",reference/checks-mysql.md#my-qry-003,https://dev.mysql.com/doc/refman/8.4/en/slow-query-log.html,active,0.1.0,,
MY-QRY-010,"mysql,mariadb",QRY,100,One statement digest dominates total latency,query,1,fast,sql,,,any,SELECT ON performance_schema.*,,,M,low,"One digest holds >= 25% of total statement time with >= 1,000 executions.",dominance_ratio=0.25;min_executions=1000,performance_schema.events_statements_summary_by_digest,reference/checks-mysql.md#my-qry-010,https://dev.mysql.com/doc/refman/8.4/en/performance-schema-statement-summary-tables.html,active,0.1.0,,
MY-QRY-012,"mysql,mariadb",QRY,100,Join and scan counters high,cluster,0,fast,sql,,,any,,,,M,low,Select_full_join >= 1% or Select_scan >= 20% of Questions.,full_join_ratio=0.01;scan_ratio=0.20;min_questions=100000,"@dbt_s_select_full_join, @dbt_s_select_scan, @dbt_s_select_range_check, @dbt_s_questions",reference/checks-mysql.md#my-qry-012,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Select_full_join,active,0.1.0,,
MY-REL-003,"mysql,mariadb",REL,100,Server version within six months of end of life,cluster,0,fast,sql,,,any,,,,L,med,The server's release branch reaches end of life within 180 days.,eol_warning_days=180;eol_as_of=2026-09-02,as MY-REL-001,reference/checks-mysql.md#my-rel-003,https://endoflife.date/mysql,active,0.1.0,,
MY-REL-004,"mysql,mariadb",REL,100,Patch release behind,cluster,0,fast,derived,,,any,,,,M,low,The server is >= 2 patch releases behind its branch.,,,reference/checks-mysql.md#my-rel-004,https://endoflife.date/mysql,planned,0.1.0,,
MY-REL-006,"mysql,mariadb",REL,100,No evidence of a monitoring agent,cluster,0,fast,sql,,,any,PROCESS;SELECT ON mysql.*,,,M,low,No account or session name matches a known monitoring agent.,,"information_schema.PROCESSLIST (USER, HOST), information_schema.USER_PRIVILEGES",reference/checks-mysql.md#my-rel-006,https://dev.mysql.com/doc/refman/8.4/en/performance-schema.html,active,0.1.0,,
MY-REPL-011,"mysql,mariadb",REPL,100,Single-threaded replica applier while lagging,setting,0,fast,sql,,,any,,,,S,low,Replica lagging with <= 1 applier worker.,lag_warn_seconds=30,"@dbt_v_replica_parallel_workers / @dbt_v_slave_parallel_workers, @dbt_repl_lag_s",reference/checks-mysql.md#my-repl-011,https://dev.mysql.com/doc/refman/8.4/en/replication-options-replica.html#sysvar_replica_parallel_workers,active,0.1.0,,
MY-REPL-013,"mysql,mariadb",REPL,100,Replication heartbeat or connection retry misconfigured,replica,0,fast,sql,,,standby,SELECT ON performance_schema.*,,,S,low,"Retry interval >= 600 s, retry count 0, or heartbeat interval 0.",max_retry_interval=600;min_heartbeat_seconds=0,"performance_schema.replication_connection_configuration (CONNECTION_RETRY_INTERVAL, CONNECTION_RETRY_COUNT, HEARTBEAT_INTERVAL) via @dbt_repl_retry_* / @dbt_repl_heartbeat, set in 01_session.sql §6c",reference/checks-mysql.md#my-repl-013,https://dev.mysql.com/doc/refman/8.4/en/replication-administration-status.html,active,0.1.0,,
MY-REPL-014,"mysql,mariadb",REPL,100,binlog_row_image MINIMAL with logical consumers configured,setting,0,fast,sql,,,any,interview,,,S,low,binlog_row_image = MINIMAL with logical consumers declared.,,"@@GLOBAL.binlog_row_image, @dbt_v_binlog_row_metadata",reference/checks-mysql.md#my-repl-014,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_binlog_row_image,active,0.1.0,,
MY-SCHEMA-002,"mysql,mariadb",SCHEMA,100,InnoDB tables without a primary key,relation,1,fast,sql,,,any,,,,L,med,An InnoDB table has no primary key and row-based binary logging is not in use.,max_listed=20,"information_schema.TABLES, information_schema.STATISTICS (PRIMARY), @@GLOBAL.binlog_format, @@GLOBAL.log_bin, @dbt_binlog_dump_threads",reference/checks-mysql.md#my-schema-002,https://dev.mysql.com/doc/refman/8.4/en/innodb-index-types.html,active,0.1.0,,
MY-SCHEMA-008,"mysql,mariadb",SCHEMA,100,Leftover online-schema-change artefacts,relation,1,fast,sql,,,any,,,,S,med,A shadow table or pt-osc trigger from an interrupted schema change remains.,,"information_schema.TABLES, information_schema.TRIGGERS",reference/checks-mysql.md#my-schema-008,https://dev.mysql.com/doc/refman/8.4/en/innodb-online-ddl.html,active,0.1.0,,
MY-SEC-004,"mysql,mariadb",SEC,100,Application accounts allowed from any host,role,0,fast,sql,,,any,SELECT ON mysql.*,,,M,med,A non-privileged account has a wildcard host pattern.,,normalised account source @dbt_acct_src,reference/checks-mysql.md#my-sec-004,https://dev.mysql.com/doc/refman/8.4/en/account-names.html,active,0.1.0,,
MY-SEC-005,"mysql,mariadb",SEC,100,"TLS not enforced, or largely unused",setting,0,fast,sql,,,any,,,,M,med,require_secure_transport OFF and TLS used by < 50% of connections.,tls_usage_ratio=0.50,"@dbt_v_require_secure_transport, @dbt_v_have_ssl, @dbt_v_tls_version, @dbt_s_ssl_accepts, @dbt_s_connections",reference/checks-mysql.md#my-sec-005,https://dev.mysql.com/doc/refman/8.4/en/using-encrypted-connections.html,active,0.1.0,,
MY-SEC-009,"mysql,mariadb",SEC,100,LOAD DATA LOCAL enabled,setting,0,fast,sql,,,any,,,,S,low,local_infile = ON.,,@@GLOBAL.local_infile,reference/checks-mysql.md#my-sec-009,https://dev.mysql.com/doc/refman/8.4/en/load-data-local-security.html,active,0.1.0,,
MY-SEC-010,"mysql,mariadb",SEC,100,FILE privilege unrestricted by secure_file_priv,setting,0,fast,sql,,,any,SELECT ON mysql.*,,,S,med,secure_file_priv empty and at least one account holds FILE.,,"@dbt_v_secure_file_priv, normalised account source (FILE holders)",reference/checks-mysql.md#my-sec-010,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_secure_file_priv,active,0.1.0,,
MY-UNDO-004,"mysql,mariadb",UNDO,100,Purge threads at default on a server that is not purging fast enough,setting,0,fast,sql,,,any,,,,M,low,MY-UNDO-002 fired and innodb_purge_threads <= 4.,hll_elevated=100000;purge_threads=4,"@@GLOBAL.innodb_purge_threads, @dbt_hll",reference/checks-mysql.md#my-undo-004,https://dev.mysql.com/doc/refman/8.4/en/innodb-purge-configuration.html,active,0.1.0,,
MY-WAL-002,"mysql,mariadb",WAL,100,Redo log buffer waits,setting,0,fast,sql,,,any,,,,S,low,Innodb_log_waits > 0 and >= 1/hour.,log_waits_per_hour=1,"@dbt_s_innodb_log_waits, @@GLOBAL.innodb_log_buffer_size",reference/checks-mysql.md#my-wal-002,https://dev.mysql.com/doc/refman/8.4/en/innodb-parameters.html#sysvar_innodb_log_buffer_size,active,0.1.0,,
MY-CONN-008,"mysql,mariadb",CONN,150,Thread cache misses,setting,0,fast,sql,,,any,,,,S,low,"Threads_created >= 1% of Connections over >= 100,000 connections.",thread_miss_ratio=0.01;min_connections=100000,"@dbt_s_threads_created, @dbt_s_connections, @@GLOBAL.thread_cache_size",reference/checks-mysql.md#my-conn-008,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_thread_cache_size,active,0.1.0,,
MY-CONN-010,"mysql,mariadb",CONN,150,DNS lookups performed on every connection,setting,0,fast,sql,,,any,,,,S,med,skip_name_resolve = OFF.,,"@@GLOBAL.skip_name_resolve, mysql.user host patterns",reference/checks-mysql.md#my-conn-010,https://dev.mysql.com/doc/refman/8.4/en/host-cache.html#host-cache-dns,active,0.1.0,,
MY-CORR-003,"mysql,mariadb",CORR,150,No integrity verification practice,interview,0,fast,interview,,,any,interview,,,M,low,No integrity verification practice reported in the interview.,,,reference/checks-mysql.md#my-corr-003,https://dev.mysql.com/doc/refman/8.4/en/check-table.html,active,0.1.0,,
MY-IDX-002,"mysql,mariadb",IDX,150,"Unused index (smaller, or statistics window too short)",index,1,fast,sql,,,any,SELECT ON performance_schema.*;SELECT ON mysql.*,,,S,med,An index >= 50 MB and < 1 GB has zero reads since restart.,small_unused_index_bytes=52428800;unused_index_bytes=1073741824;min_uptime_days=30,"sys.schema_unused_indexes, or performance_schema.table_io_waits_summary_by_index_usage directly; mysql.innodb_index_stats (stat_name='size') x @@innodb_page_size for size",reference/checks-mysql.md#my-idx-002,https://dev.mysql.com/doc/refman/8.4/en/sys-schema-unused-indexes.html,active,0.1.0,,
MY-IDX-007,"mysql,mariadb",IDX,150,Single-column index on a very low-cardinality column,index,1,fast,sql,,,any,,,,S,med,A single-column index has cardinality <= 3 on a table >= 100 MB.,low_cardinality=3;idx_table_bytes=104857600,"information_schema.STATISTICS (CARDINALITY), information_schema.TABLES",reference/checks-mysql.md#my-idx-007,https://dev.mysql.com/doc/refman/8.4/en/mysql-indexes.html,active,0.1.0,,
MY-IDX-008,"mysql,mariadb",IDX,150,InnoDB persistent statistics stale,relation,1,fast,sql,,,any,SELECT ON mysql.*,,,S,low,"InnoDB statistics >= 30 days old, or innodb_stats_persistent OFF.",stats_age_days=30;stats_table_bytes=1073741824,"mysql.innodb_table_stats (last_update), @@GLOBAL.innodb_stats_persistent, @@GLOBAL.innodb_stats_auto_recalc",reference/checks-mysql.md#my-idx-008,https://dev.mysql.com/doc/refman/8.4/en/innodb-persistent-stats.html,active,0.1.0,,
MY-IDX-009,"mysql,mariadb",IDX,150,Wide composite indexes,index,1,fast,sql,,,any,,,,M,med,An index spans >= 6 columns on a table >= 100 MB.,wide_index_columns=6;idx_table_bytes=104857600,"information_schema.STATISTICS (SEQ_IN_INDEX, SUB_PART), information_schema.COLUMNS for the declared widths",reference/checks-mysql.md#my-idx-009,https://dev.mysql.com/doc/refman/8.4/en/multiple-column-indexes.html,active,0.1.0,,
MY-LOCK-007,"mysql,mariadb",LOCK,150,Deadlocks occurring regularly,cluster,0,fast,sql,,,any,,,,M,low,>= 1 deadlock/day with >= 7 total.,deadlocks_per_day=1;min_deadlocks=7,"information_schema.INNODB_METRICS lock_deadlocks (via @dbt_lock_deadlocks), @dbt_s_innodb_deadlocks (MariaDB status variable), @@GLOBAL.innodb_print_all_deadlocks",reference/checks-mysql.md#my-lock-007,https://dev.mysql.com/doc/refman/8.4/en/innodb-deadlocks.html,active,0.1.0,,
MY-LOCK-008,"mysql,mariadb",LOCK,150,Table-level lock waits,cluster,0,fast,sql,,,any,,,,L,med,Table lock waits >= 1% of table lock requests.,table_lock_wait_ratio=0.01;min_table_locks=10000,"@dbt_s_table_locks_waited, @dbt_s_table_locks_immediate",reference/checks-mysql.md#my-lock-008,https://dev.mysql.com/doc/refman/8.4/en/internal-locking.html,active,0.1.0,,
MY-MEM-010,"mysql,mariadb",MEM,150,Single buffer pool instance with a large pool,setting,0,fast,sql,,,any,,,,M,low,Pool >= 8 GB with innodb_buffer_pool_instances = 1.,large_pool_bytes=8589934592,"@dbt_v_innodb_buffer_pool_instances, @@GLOBAL.innodb_buffer_pool_size",reference/checks-mysql.md#my-mem-010,https://dev.mysql.com/doc/refman/8.4/en/innodb-multiple-buffer-pools.html,active,0.1.0,,
